Year,Month,Day,Hour,Demand,temp,humidity,atemp,precipitation,weather_code,pressure,cloud_cover,wind_speed,public_holiday,working_day,weekday
2022,2,28,1,107,5.1565,80.6762,1.2562,0,0,1024.2,0,9.0481,0,1,1
2022,2,28,2,68,5.1065,82.7049,1.3115,0,0,1024.1,0,8.8269,0,1,1
2022,2,28,3,38,5.1565,84.7916,1.4,0,0,1024.2,4.5,8.9731,0,1,1
2022,2,28,4,43,5.3065,86.6266,1.6374,0,2,1024.3,67.5,8.9592,0,1,1
2022,2,28,5,138,5.7565,87.8989,2.2622,0,3,1024.4,100,8.7501,0,1,1
2022,2,28,6,696,6.4065,87.9582,2.9283,0,3,1024.2,100,9.2397,0,1,1
2022,2,28,7,1878,7.4065,85.0434,4.0081,0,3,1024.3,100,9.3447,0,1,1
2022,2,28,8,3130,8.1565,83.0869,4.5607,0,3,1024.6,100,10.5519,0,1,1
2022,2,28,9,1788,9.3065,81.5272,5.3462,0,3,1025,100,12.9127,0,1,1
2022,2,28,10,1218,9.8065,81.8738,6.4923,0,2,1025,74.7,10.7049,0,1,1
2022,2,28,11,1160,10.9565,73.5195,6.8952,0,2,1025,67.8,13.4406,0,1,1
2022,2,28,12,1308,12.1565,67.4483,7.6736,0,3,1024.4,88.5,15.1391,0,1,1
2022,2,28,13,1388,12.5065,66.8293,7.8165,0,3,1024.3,100,16.2179,0,1,1
2022,2,28,14,1229,11.5565,73.627,7.5335,0,3,1023.8,100,13.8766,0,1,1
2022,2,28,15,1432,11.4565,75.9116,7.8025,0,3,1023.4,90.3,12.6643,0,1,1
2022,2,28,16,1862,11.0565,75.3269,7.2616,0,3,1023.3,100,12.7529,0,1,1
2022,2,28,17,2966,10.2565,79.4463,6.8977,0,3,1023.4,100,10.8949,0,1,1
2022,2,28,18,2552,9.7065,82.7075,6.7891,0,3,1024,100,9.0647,0,1,1
2022,2,28,19,1285,9.3565,86.7281,6.7603,0.3,51,1024,100,8.0532,0,1,1
2022,2,28,20,703,9.3065,88.2174,6.6541,0.4,51,1023.8,100,8.5006,0,1,1
2022,2,28,21,507,9.5065,90.0555,6.6672,1,55,1024,100,9.8275,0,1,1
2022,2,28,22,381,9.8065,90.9986,6.8931,1.3,61,1024,100,10.6346,0,1,1
2022,2,28,23,233,9.9065,91.9337,7.1959,0.5,53,1023.9,100,10.0491,0,1,1
2022,3,1,0,127,9.5065,94.1141,7.8724,0.1,51,1024.5,100,5.406,0,1,2
2022,3,1,1,65,9.3565,95.0676,7.9088,0.6,53,1024.5,100,4.6117,0,1,2
2022,3,1,2,19,9.3065,94.7445,8.0411,1.4,61,1024.7,100,3.7231,0,1,2
2022,3,1,3,35,8.8565,96.0211,7.3646,0.9,53,1024.5,100,4.4121,0,1,2
2022,3,1,4,37,8.6065,96.6679,7.2915,0.9,53,1024.7,100,3.4943,0,1,2
2022,3,1,5,161,8.3565,95.0292,5.3364,0.8,53,1025,100,10.2243,0,1,2
2022,3,1,6,988,7.9065,94.3636,4.4276,0.1,51,1025,100,11.6087,0,1,2
2022,3,1,7,2663,7.8065,94.3592,4.5518,0.1,51,1025.4,100,10.5519,0,1,2
2022,3,1,8,4063,7.8065,93.3935,4.5319,0.2,51,1026,100,10.4853,0,1,2
2022,3,1,9,2239,7.7065,91.4818,4.3314,0.1,51,1026.4,100,10.5163,0,1,2
2022,3,1,10,1365,7.6065,91.4753,4.2718,0.1,51,1026.6,100,10.2463,0,1,2
2022,3,1,11,1384,7.6065,90.847,4.3956,0.1,51,1026.8,100,9.6217,0,1,2
2022,3,1,12,1638,7.8565,90.8644,4.4668,0.1,51,1027.1,100,10.6275,0,1,2
2022,3,1,13,1685,8.0565,91.1909,4.5453,0.1,51,1026.6,100,11.3933,0,1,2
2022,3,1,14,1765,8.8565,86.9768,4.9024,0,3,1026.1,100,13.3809,0,1,2
2022,3,1,15,2120,8.8065,87.5708,5.2519,0.2,51,1025.8,100,11.7288,0,1,2
2022,3,1,16,2826,8.4065,92.4713,5.3689,0.3,51,1025.1,100,9.9339,0,1,2
2022,3,1,17,4182,8.2065,93.7339,5.5191,0.3,51,1025.2,100,8.4415,0,1,2
2022,3,1,18,4339,7.9565,95.0138,5.1692,0.5,53,1025.3,100,8.8156,0,1,2
2022,3,1,19,2667,7.6065,95.3265,4.4445,0.8,53,1025.1,100,10.1062,0,1,2
2022,3,1,20,1329,7.0065,94.3241,3.5815,0.7,53,1024.8,100,10.4853,0,1,2
2022,3,1,21,741,6.6565,94.3086,3.2747,0.4,51,1025,100,9.9666,0,1,2
2022,3,1,22,519,6.5565,94.959,3.3358,0.5,53,1025,100,9.2802,0,1,2
2022,3,1,23,236,6.5565,94.959,3.3491,0.9,53,1024.5,100,9.2234,0,1,2
2022,3,2,0,140,6.4065,94.9531,3.115,0.8,53,1024.1,100,9.4406,0,1,3
2022,3,2,1,61,6.4565,95.9457,3.471,0.7,53,1023.8,100,8.3251,0,1,3
2022,3,2,2,37,6.6065,95.2898,3.8002,0.7,53,1023.3,100,7.6091,0,1,3
2022,3,2,3,23,6.5065,93.6508,3.7287,0.7,53,1022.9,100,7.1584,0,1,3
2022,3,2,4,43,6.2565,92.6674,3.389,0.9,53,1022.8,100,7.1724,0,1,3
2022,3,2,5,149,6.0565,92.9792,2.9475,0.6,53,1022.2,100,8.0656,0,1,3
2022,3,2,6,981,5.9565,92.9738,2.7592,0.3,51,1021.8,100,8.3521,0,1,3
2022,3,2,7,2580,5.9065,92.0035,2.7303,0.3,51,1021.9,100,8.0842,0,1,3
2022,3,2,8,3719,5.9565,90.4142,2.7003,0.1,51,1021.9,100,8.2496,0,1,3
2022,3,2,9,1627,6.1565,89.1745,2.8749,0.5,53,1022,100,8.3581,0,1,3
2022,3,2,10,812,6.3065,88.566,3.2515,0.7,53,1021.9,100,7.4361,0,1,3
2022,3,2,11,725,6.7065,84.0778,3.4146,0.3,51,1021.7,100,8.1428,0,1,3
2022,3,2,12,986,7.9065,78.5494,4.4755,0.2,51,1021.6,100,8.9088,0,1,3
2022,3,2,13,1084,7.8065,79.0858,4.3577,0.9,53,1021.1,100,8.9843,0,1,3
2022,3,2,14,1046,7.5065,81.5705,3.9224,0.5,53,1020.5,100,9.6917,0,1,3
2022,3,2,15,1225,7.4065,80.1423,3.6568,0.1,51,1020.1,94.5,10.0938,0,1,3
2022,3,2,16,1613,6.8565,82.0576,3.6499,0,3,1019.8,100,7.6091,0,1,3
2022,3,2,17,2725,6.7565,82.9131,3.5051,0,3,1019.4,100,7.8423,0,1,3
2022,3,2,18,2952,6.5065,78.6124,3.254,0,3,1019.3,87.6,7.0243,0,1,3
2022,3,2,19,1968,6.3565,75.5808,3.0354,0,3,1018.8,92.4,6.7704,0,1,3
2022,3,2,20,1291,5.6065,76.8128,2.3531,0,2,1018.5,60.6,6.1058,0,1,3
2022,3,2,21,980,4.8065,78.632,1.4157,0,1,1018.1,44.7,6.3627,0,1,3
2022,3,2,22,816,4.5565,79.1599,1.2952,0,2,1018,58.2,5.7033,0,1,3
2022,3,2,23,515,4.2565,81.7134,1.2452,0,2,1017.9,52.8,4.7454,0,1,3
2022,3,3,0,287,6.1065,83.4175,3.4364,0,3,1017.1,84.3,4.9061,0,1,4
2022,3,3,1,175,5.3065,87.8577,2.782,0,3,1016.7,100,4.2444,0,1,4
2022,3,3,2,82,5.6565,86.9673,3.4151,0,3,1016.3,100,3.2029,0,1,4
2022,3,3,3,70,6.1065,85.1976,3.6431,0,3,1015.7,100,4.2738,0,1,4
2022,3,3,4,82,6.2065,86.1106,3.6993,0,3,1015.2,85.2,4.671,0,1,4
2022,3,3,5,214,6.3065,87.3359,3.8434,0,3,1014.5,93.6,4.7401,0,1,4
2022,3,3,6,1293,5.8565,91.36,3.6002,0,3,1014.6,98.7,4.0328,0,1,4
2022,3,3,7,3740,6.0565,92.0127,3.8437,0,3,1014.8,100,4.1127,0,1,4
2022,3,3,8,5608,6.8565,91.1098,4.1373,0,3,1014.6,82.5,6.8622,0,1,4
2022,3,3,9,3407,8.4065,88.7457,5.9983,0,3,1014.7,100,6.6436,0,1,4
2022,3,3,10,2127,9.8565,87.073,7.3257,0,3,1014.9,100,8.3521,0,1,4
2022,3,3,11,2069,10.5065,84.8026,7.7703,0,3,1014.9,100,9.4961,0,1,4
2022,3,3,12,2277,10.8565,82.2892,8.159,0.1,51,1014.8,100,9.2234,0,1,4
2022,3,3,13,2263,12.3065,72.2671,9.4186,0,3,1014.7,100,9.504,0,1,4
2022,3,3,14,2410,12.5565,69.173,9.5101,0,3,1014.4,85.2,9.7662,0,1,4
2022,3,3,15,3049,12.3565,69.6083,9.5791,0,3,1014.5,100,8.5182,0,1,4
2022,3,3,16,4048,11.9065,72.6886,9.086,0,3,1014.3,100,8.906,0,1,4
2022,3,3,17,6144,10.8565,79.8051,8.6173,0,3,1014.6,100,6.7925,0,1,4
2022,3,3,18,6270,9.5565,87.0442,7.6668,0,3,1014.9,100,5.3032,0,1,4
2022,3,3,19,3965,8.7065,91.8596,6.9416,0,3,1015.3,100,4.719,0,1,4
2022,3,3,20,2299,8.2565,93.7363,6.3379,0,3,1015.7,100,5.2175,0,1,4
2022,3,3,21,1719,8.6065,92.799,6.7312,0,3,1016.3,100,5.2415,0,1,4
2022,3,3,22,1392,9.0065,90.3256,7.1223,0,3,1016.7,100,5.2795,0,1,4
2022,3,3,23,988,9.0065,90.3256,7.2803,0.2,51,1016.8,100,4.6063,0,1,4
2022,3,4,0,417,7.9065,94.6872,6.2293,0.2,51,1016.6,100,3.9829,0,1,5
2022,3,4,1,213,8.2065,94.0548,6.6513,0.1,51,1016.8,69.3,3.669,0,1,5
2022,3,4,2,98,7.8065,95.6606,6.2747,0,3,1016.8,100,3.4146,0,1,5
2022,3,4,3,79,7.2565,96.9646,5.5078,0,3,1016.5,100,3.9829,0,1,5
2022,3,4,4,89,7.3565,96.6351,5.636,0,3,1016.6,100,3.9132,0,1,5
2022,3,4,5,213,7.3065,96.9658,5.7239,0,3,1016.9,100,3.3255,0,1,5
2022,3,4,6,1134,7.5565,95.6521,6.0818,0,3,1017.2,100,2.9167,0,1,5
2022,3,4,7,2571,7.7065,95.6572,6.5522,0,3,1017.6,100,1.7036,0,1,5
2022,3,4,8,3320,7.9565,94.6893,6.4247,0,3,1018.2,100,3.4146,0,1,5
2022,3,4,9,2010,8.3065,91.2077,6.1592,0,3,1018.6,100,5.8334,0,1,5
2022,3,4,10,1367,8.3565,87.8307,6.1062,0,3,1019,100,5.773,0,1,5
2022,3,4,11,1263,8.1065,86.0081,5.4152,0,3,1019.2,100,7.1198,0,1,5
2022,3,4,12,1695,8.1065,84.2409,5.2317,0,3,1019.5,100,7.6189,0,1,5
2022,3,4,13,1685,7.8065,84.499,4.846,0.1,51,1019.6,100,7.7524,0,1,5
2022,3,4,14,1353,7.6065,84.7704,4.5395,0.1,51,1019.5,100,8.0687,0,1,5
2022,3,4,15,1553,7.3565,85.3343,4.1091,0.3,51,1019.7,100,8.7013,0,1,5
2022,3,4,16,1647,6.9065,89.8578,3.7117,0.4,51,1020,100,8.7501,0,1,5
2022,3,4,17,2467,6.4565,90.4508,3.4302,0.5,53,1020.1,100,7.7136,0,1,5
2022,3,4,18,2358,6.2065,90.1176,3.2592,0.3,51,1020.6,100,7.1093,0,1,5
2022,3,4,19,1734,6.0565,88.8548,3.1265,0.1,51,1021,94.5,6.7296,0,1,5
2022,3,4,20,1183,5.6565,87.5813,2.5896,0,2,1021.1,70.5,6.8036,0,1,5
2022,3,4,21,901,5.3565,88.1723,2.344,0,2,1021.2,51.9,6.4058,0,1,5
2022,3,4,22,808,4.9565,90.0226,2.1582,0,2,1021.5,54,5.4106,0,1,5
2022,3,4,23,633,4.9565,90.6592,2.0613,0,2,1021.6,63,5.9058,0,1,5
2022,3,5,0,532,5.5065,89.4344,2.2524,0,3,1021.5,100,7.7266,0,0,6
2022,3,5,1,430,5.2565,90.0455,1.7597,0.1,51,1021.5,100,8.6349,0,0,6
2022,3,5,2,318,4.8065,91.6119,1.3099,0.1,51,1021.6,100,8.4682,0,0,6
2022,3,5,3,267,4.7565,90.9651,1.2823,0,3,1021.7,100,8.2496,0,0,6
2022,3,5,4,151,4.9565,89.7058,1.5424,0,3,1021.7,100,7.994,0,0,6
2022,3,5,5,109,5.1565,89.0917,1.5116,0,3,1022,100,9.0592,0,0,6
2022,3,5,6,190,5.2565,87.8531,1.1584,0,3,1022.1,100,10.9087,0,0,6
2022,3,5,7,358,5.2065,86.6165,0.7561,0,3,1022.6,100,12.2075,0,0,6
2022,3,5,8,699,5.2565,86.0115,0.614,0,3,1022.9,100,12.9862,0,0,6
2022,3,5,9,1175,5.6565,84.5491,1.2584,0,3,1023.3,100,12.0653,0,0,6
2022,3,5,10,1672,6.2065,81.1089,0.6375,0,3,1023.6,100,17.0144,0,0,6
2022,3,5,11,1945,6.6565,78.0815,1.0194,0,3,1023.6,100,17.2249,0,0,6
2022,3,5,12,2241,7.2065,73.6124,1.115,0,3,1023.9,100,18.9235,0,0,6
2022,3,5,13,1862,8.0065,70.6988,1.7826,0,3,1023.7,100,19.6462,0,0,6
2022,3,5,14,1930,7.9565,69.4478,1.4099,0,3,1023.5,100,20.7849,0,0,6
2022,3,5,15,1824,7.7065,69.8915,1.5557,0,3,1023.5,100,18.9816,0,0,6
2022,3,5,16,1920,7.1565,74.3898,1.5648,0,3,1023.6,100,16.8727,0,0,6
2022,3,5,17,1814,6.7065,77.2654,1.9432,0,3,1023.5,100,13.422,0,0,6
2022,3,5,18,1209,6.3065,79.7023,1.8145,0,3,1023.8,100,12.3055,0,0,6
2022,3,5,19,863,6.1565,84.3092,2.1218,0.1,51,1024.3,100,10.8857,0,0,6
2022,3,5,20,719,6.0565,89.1662,2.0504,0.5,53,1024.9,100,11.3581,0,0,6
2022,3,5,21,581,4.5565,89.3574,-0.4055,0.3,51,1026.1,100,14.2274,0,0,6
2022,3,5,22,586,4.0065,89.6305,-0.7167,0.3,51,1026.8,100,12.8194,0,0,6
2022,3,5,23,608,3.9065,87.4156,-0.8774,0.1,51,1027,100,12.7372,0,0,6
2022,3,6,0,542,3.6565,87.7046,-0.7795,0,3,1027.1,100,11.1064,0,0,7
2022,3,6,1,494,3.1565,85.7888,-1.2252,0,2,1027.3,71.4,10.2999,0,0,7
2022,3,6,2,319,2.5565,84.1876,-1.8949,0,1,1027.4,46.8,10.0167,0,0,7
2022,3,6,3,205,2.7065,80.9137,-2.0328,0,3,1027.1,87.3,10.9818,0,0,7
2022,3,6,4,144,2.9065,80.9417,-1.9352,0,3,1027.1,100,11.5482,0,0,7
2022,3,6,5,101,3.2065,79.5303,-1.8731,0,3,1027.7,100,12.5949,0,0,7
2022,3,6,6,144,3.5065,74.8134,-1.924,0,3,1028.1,100,13.7353,0,0,7
2022,3,6,7,215,3.3065,71.8298,-2.1912,0,3,1028.6,100,13.5574,0,0,7
2022,3,6,8,534,4.0065,69.6397,-1.2472,0,3,1029,100,12.6702,0,0,7
2022,3,6,9,1001,4.6565,69.5199,-0.6963,0,1,1029.2,40.2,13.4685,0,0,7
2022,3,6,10,1571,5.5065,67.2158,-0.7837,0.1,51,1029.4,85.5,17.6893,0,0,7
2022,3,6,11,2072,5.6065,61.8334,-0.3041,0,3,1029.5,90,15.4093,0,0,7
2022,3,6,12,2309,6.5565,53.212,0.007,0,3,1029.5,90,17.4558,0,0,7
2022,3,6,13,2251,6.9565,55.9293,0.6869,0.1,51,1029,81,16.8786,0,0,7
2022,3,6,14,2260,7.0565,57.4059,1.0095,0,3,1028.6,87.3,16.2071,0,0,7
2022,3,6,15,2062,7.0065,55.5342,0.7732,0,3,1028.3,89.1,16.6938,0,0,7
2022,3,6,16,2044,6.6565,57.5123,0.5327,0,3,1028.1,81,16.3178,0,0,7
2022,3,6,17,1805,5.9565,60.1334,0.5488,0,1,1028.3,40.5,13.2362,0,0,7
2022,3,6,18,1404,4.4065,66.4866,-0.2571,0,3,1028.9,89.1,10.0042,0,0,7
2022,3,6,19,977,4.4565,66.2545,-0.2794,0,3,1029.4,81,10.3121,0,0,7
2022,3,6,20,633,4.1065,68.1478,-0.6964,0,1,1029.5,44.1,10.6275,0,0,7
2022,3,6,21,528,3.1065,75.0158,-1.3103,0,2,1029.7,63.9,9.1962,0,0,7
2022,3,6,22,498,2.7065,79.4556,-1.4888,0,2,1029.6,68.4,8.5035,0,0,7
2022,3,6,23,296,2.5065,83.5737,-1.5711,0,2,1029.2,78.3,8.3251,0,0,7
2022,3,7,0,52,2.9065,87.634,-1.0344,0,3,1028.9,90,8.4563,0,1,1
2022,3,7,1,8,3.0065,85.7727,-0.8468,0,3,1028.8,90,7.9437,0,1,1
2022,3,7,2,47,3.3565,86.1188,-0.7286,0,3,1028.5,90,9.2125,0,1,1
2022,3,7,3,47,3.4565,88.3154,-0.5453,0,3,1027.7,96,9.1826,0,1,1
2022,3,7,4,69,3.4565,87.0602,-0.5086,0,3,1027.1,99,8.8806,0,1,1
2022,3,7,5,165,3.7565,83.1271,-0.2673,0,3,1026.8,90,8.8806,0,1,1
2022,3,7,6,693,3.9565,81.673,-0.0015,0,3,1026.6,90,8.5651,0,1,1
2022,3,7,7,1888,3.8565,84.039,0.0284,0,3,1026.5,90,8.2253,0,1,1
2022,3,7,8,3291,4.9065,73.7197,0.0551,0,3,1026.7,89.1,12.0258,0,1,1
2022,3,7,9,1752,5.6565,66.0395,0.2932,0,3,1026.6,90,13.675,0,1,1
2022,3,7,10,1022,5.7565,65.3461,0.2247,0,3,1026.6,90,14.3604,0,1,1
2022,3,7,11,978,5.9065,61.6803,0.3782,0,3,1025.9,90,13.9342,0,1,1
2022,3,7,12,1279,6.6065,57.2892,1.1411,0,1,1025.1,45,13.4518,0,1,1
2022,3,7,13,1348,6.8065,56.095,1.1092,0,0,1024.1,8.1,14.3796,0,1,1
2022,3,7,14,1312,6.5065,56.2219,0.6122,0,0,1023,1.8,15.0695,0,1,1
2022,3,7,15,1482,6.0565,56.936,0.0176,0,0,1022,0,15.5387,0,1,1
2022,3,7,16,1870,5.2065,60.6118,-0.9647,0,0,1021.4,0,16.1312,0,1,1
2022,3,7,17,3017,4.2565,64.0542,-1.7724,0,0,1021.4,18.9,15.4369,0,1,1
2022,3,7,18,2892,3.3565,66.9909,-1.9188,0,0,1021.2,0,12.0819,0,1,1
2022,3,7,19,1903,3.0565,69.1875,-2.2026,0,0,1020.9,0,12.0984,0,1,1
2022,3,7,20,1227,2.9565,67.6499,-2.2931,0,0,1020.5,0,11.8307,0,1,1
2022,3,7,21,755,2.3065,64.7953,-2.7271,0,0,1020.5,0,10.2634,0,1,1
2022,3,7,22,572,1.8065,65.1661,-2.9585,0,0,1020.3,3.6,8.9144,0,1,1
2022,3,7,23,297,1.5565,66.8411,-3.297,0,0,1019.6,2.7,9.342,0,1,1
2022,3,8,0,172,1.2065,66.0142,-3.2038,0,0,1018.7,0.9,7.2037,0,1,2
2022,3,8,1,85,0.3065,72.044,-3.841,0,0,1018,0,6.2316,0,1,2
2022,3,8,2,44,0.1065,75.0375,-4.1163,0,0,1017.4,0,6.7296,0,1,2
2022,3,8,3,26,0.0565,77.5945,-4.3324,0,0,1016.6,0,7.6452,0,1,2
2022,3,8,4,78,0.2065,79.3709,-4.3793,0,0,1016,0,8.7243,0,1,2
2022,3,8,5,155,0.3065,81.775,-4.2932,0,0,1015.8,0,9.0592,0,1,2
2022,3,8,6,820,0.3565,82.9996,-4.2486,0,0,1015.3,0,9.2234,0,1,2
2022,3,8,7,2368,0.6065,82.1182,-4.0755,0,0,1015.3,0,9.6087,0,1,2
2022,3,8,8,4172,2.6065,76.5924,-1.7974,0,0,1015.4,0,9.0176,0,1,2
2022,3,8,9,2139,4.7065,72.1007,0.1563,0,0,1015.1,0,10.4063,0,1,2
2022,3,8,10,1219,6.8065,67.2548,2.0304,0,0,1014.8,3.6,12.0881,0,1,2
2022,3,8,11,1199,8.2065,65.4267,3.469,0,0,1014.3,9.9,12.6168,0,1,2
2022,3,8,12,1500,9.2565,58.8072,4.6704,0,0,1014.2,0.9,11.6022,0,1,2
2022,3,8,13,1452,10.1065,57.568,5.5078,0,0,1013.8,0,12.0258,0,1,2
2022,3,8,14,1464,10.5565,56.6666,6.0993,0,0,1013.4,1.2,11.5742,0,1,2
2022,3,8,15,1714,10.7065,58.1315,6.1569,0,0,1013.5,2.4,12.3542,0,1,2
2022,3,8,16,2251,9.9565,60.0403,5.2516,0,0,1013.5,8.1,12.8213,0,1,2
2022,3,8,17,3608,9.1065,61.7837,4.6568,0,1,1013.7,33.9,11.4284,0,1,2
2022,3,8,18,3499,8.1065,62.8823,3.5928,0,2,1014.3,62.4,11.185,0,1,2
2022,3,8,19,2303,8.0565,63.3227,3.4931,0,1,1014.9,46.2,11.4328,0,1,2
2022,3,8,20,1424,8.5065,64.3387,4.2916,0,1,1015.2,48,10.4279,0,1,2
2022,3,8,21,969,8.3065,70.5086,4.6026,0,1,1015.2,42.6,9.1087,0,1,2
2022,3,8,22,783,7.9065,82.4805,4.7127,0,1,1015.5,35.4,8.5182,0,1,2
2022,3,8,23,405,6.9565,90.4872,4.3741,0,1,1016.1,45,6.2796,0,1,2
2022,3,9,0,246,6.2565,92.025,3.8771,0,1,1016,39.3,5.0021,0,1,3
2022,3,9,1,117,6.4065,92.0342,3.8,0,3,1016,100,6.1058,0,1,3
2022,3,9,2,102,7.4065,90.5198,4.6703,0,3,1015.9,100,7.3583,0,1,3
2022,3,9,3,59,8.4065,86.6342,5.3753,0,3,1015.8,97.8,8.9536,0,1,3
2022,3,9,4,71,8.3565,88.1334,5.3825,0,3,1015.6,100,8.906,0,1,3
2022,3,9,5,178,8.1565,90.2632,5.3621,0,3,1015.8,100,8.289,0,1,3
2022,3,9,6,882,7.8065,91.8034,4.9888,0,3,1016.1,93.3,8.289,0,1,3
2022,3,9,7,2364,8.0065,89.9422,4.8004,0,3,1016.7,90,9.8453,0,1,3
2022,3,9,8,4070,8.6065,86.0598,4.8568,0,2,1017,68.4,12.1129,0,1,3
2022,3,9,9,2194,9.3065,78.7611,4.8113,0,3,1017.2,90,14.7116,0,1,3
2022,3,9,10,1182,9.8065,74.854,5.2997,0.1,51,1017.1,90,14.5267,0,1,3
2022,3,9,11,1282,10.6565,67.5999,5.7264,0,2,1017,60.3,15.7371,0,1,3
2022,3,9,12,1470,11.8065,66.4492,6.735,0,3,1016.6,90,17.12,0,1,3
2022,3,9,13,1433,11.6065,65.9471,6.9661,0,1,1016.3,36.9,15.0029,0,1,3
2022,3,9,14,1330,11.7065,63.2753,6.7291,0,1,1016.3,28.8,15.9832,0,1,3
2022,3,9,15,1679,11.0565,65.5978,6.3439,0,1,1016.5,41.4,14.7659,0,1,3
2022,3,9,16,2168,10.8065,63.7339,5.7509,0,3,1016.6,100,15.659,0,1,3
2022,3,9,17,3516,10.3065,67.9992,6.4933,0,1,1016.7,39.3,10.7562,0,1,3
2022,3,9,18,3674,8.6565,74.654,5.1327,0,1,1016.9,40.2,9.3044,0,1,3
2022,3,9,19,2294,8.1565,76.9566,4.534,0,3,1017,86.7,9.6813,0,1,3
2022,3,9,20,1357,8.8065,74.6802,5.2176,0,3,1017.1,90.9,9.7123,0,1,3
2022,3,9,21,1090,9.7565,72.0386,6.065,0,3,1017.1,96.6,10.5044,0,1,3
2022,3,9,22,950,10.3065,71.6434,6.6509,0,2,1017.4,78.3,10.7609,0,1,3
2022,3,9,23,627,10.4065,70.9205,6.6092,0,2,1017.4,60,11.3184,0,1,3
2022,3,10,0,299,9.5065,71.2412,5.9721,0,0,1017.3,13.5,9.4802,0,1,4
2022,3,10,1,40,9.1065,72.1677,5.4944,0,0,1017.6,11.7,9.6373,0,1,4
2022,3,10,2,119,8.4565,75.1435,5.1232,0,0,1017.7,4.5,8.4059,0,1,4
2022,3,10,3,93,7.6065,79.3334,4.4255,0,1,1017.4,29.7,7.7136,0,1,4
2022,3,10,4,69,7.6565,79.6189,4.4746,0,1,1017.3,45,7.8039,0,1,4
2022,3,10,5,169,7.9565,79.6626,4.6941,0,3,1017.3,100,8.4089,0,1,4
2022,3,10,6,819,8.9565,75.7556,5.5551,0,3,1017.5,100,9.2234,0,1,4
2022,3,10,7,2390,9.4565,74.2751,6.1172,0,3,1017.9,100,9.1389,0,1,4
2022,3,10,8,4253,9.8065,75.3745,6.3034,0,3,1018.3,100,10.3436,0,1,4
2022,3,10,9,2230,10.7065,76.5717,7.6266,0,1,1018.1,49.8,9.6061,0,1,4
2022,3,10,10,1330,12.8565,71.1485,9.4203,0,3,1017.7,91.5,12.1562,0,1,4
2022,3,10,11,1261,13.4565,71.2629,9.9123,0,2,1017.5,72.6,13.2664,0,1,4
2022,3,10,12,1542,12.9565,71.4101,10.1146,0,0,1017.4,15.3,9.7842,0,1,4
2022,3,10,13,1628,14.2065,68.1066,11.573,0,0,1016.7,11.4,9.4406,0,1,4
2022,3,10,14,1635,13.8065,68.2557,10.9977,0,1,1016,20.4,9.8046,0,1,4
2022,3,10,15,1877,14.1565,66.2721,11.3898,0,0,1015.3,11.7,9.5171,0,1,4
2022,3,10,16,2543,13.9065,66.6709,10.7286,0,1,1014.8,26.1,11.1087,0,1,4
2022,3,10,17,3895,12.3565,71.7847,9.8433,0,1,1014.8,25.2,7.855,0,1,4
2022,3,10,18,3582,10.1065,79.6976,8.0509,0,2,1014.1,74.4,5.2415,0,1,4
2022,3,10,19,2423,11.4065,73.0969,8.6152,0,3,1014.1,100,8.3761,0,1,4
2022,3,10,20,1565,11.5065,75.403,8.7112,0,3,1013.8,100,8.9536,0,1,4
2022,3,10,21,1209,10.4565,82.5191,7.8993,0,3,1013.3,100,8.2527,0,1,4
2022,3,10,22,1065,10.0065,83.0284,7.552,0,3,1012.7,100,7.4496,0,1,4
2022,3,10,23,782,10.6065,77.083,7.6621,0,0,1011.7,12.9,9.0287,0,1,4
2022,3,11,0,454,10.8565,73.2487,7.8152,0,1,1010.8,39.3,8.948,0,1,5
2022,3,11,1,256,10.3065,74.682,7.2265,0,1,1010.3,21.3,8.8722,0,1,5
2022,3,11,2,161,9.0065,80.3686,5.8732,0,0,1009.5,16.2,8.9088,0,1,5
2022,3,11,3,96,8.5065,82.5566,5.1697,0,1,1008.5,22.8,9.6813,0,1,5
2022,3,11,4,82,8.4565,84.5729,5.0316,0,0,1007.8,6.3,10.3411,0,1,5
2022,3,11,5,187,8.0565,87.1996,4.7574,0,1,1007.3,46.2,9.853,0,1,5
2022,3,11,6,704,8.0065,87.1948,4.8155,0,1,1006.7,40.8,9.3447,0,1,5
2022,3,11,7,1774,8.6065,83.7186,4.9726,0,2,1006.2,66.9,11.2319,0,1,5
2022,3,11,8,2932,10.1065,78.0711,5.9233,0,2,1005.7,61.5,14.0094,0,1,5
2022,3,11,9,1904,11.6565,70.4316,7.0277,0,3,1005.1,100,15.9079,0,1,5
2022,3,11,10,1303,11.1565,75.086,7.209,0,3,1004.2,92.1,13.4537,0,1,5
2022,3,11,11,1407,12.3065,71.2864,7.7463,0,3,1003.5,100,16.4218,0,1,5
2022,3,11,12,1590,11.9065,70.4805,7.4191,0.1,51,1003,90,15.5532,0,1,5
2022,3,11,13,1191,11.0565,74.2997,6.7172,0.1,51,1002.5,100,14.8723,0,1,5
2022,3,11,14,788,11.7565,74.6766,7.3716,0.2,51,1001.6,100,15.8306,0,1,5
2022,3,11,15,842,11.2065,86.3242,6.6643,1.3,61,1001.2,100,18.2504,0,1,5
2022,3,11,16,1433,10.2565,90.1115,6.0764,1,55,1001.5,100,16.3668,0,1,5
2022,3,11,17,1772,10.3565,88.9089,6.5008,0.1,51,1002.4,53.7,14.8723,0,1,5
