Year,Month,Day,temp,humidity,precipitation,atemp,pressure,surface_pressure,cloud_cover,wind_speed,weather_code
2022,9,1,18.985666666666667,68.82330833333333,0.029166666666666664,17.323291666666666,1019.0208333333334,1016.2833333333333,62.5375,10.906225,2.0
2022,9,2,18.898166666666665,75.90452083333334,0.041666666666666664,18.925204166666667,1012.4583333333334,1009.73875,54.59166666666667,5.811920833333333,2.0
2022,9,3,18.829416666666667,77.37029583333333,0.05833333333333333,18.766000000000002,1009.4458333333333,1006.7333333333332,42.6625,6.40185,1.0
2022,9,4,19.652333333333335,72.4696625,0.016666666666666666,18.900425000000002,1014.5583333333334,1011.8395833333334,57.80416666666667,9.155104166666666,2.0
2022,9,5,19.608583333333332,76.555725,0.24166666666666667,19.5459,1015.3541666666666,1012.6329166666666,46.48333333333333,7.766804166666667,1.0
2022,9,6,17.973166666666668,83.76659583333334,0.325,17.255520833333332,1011.6833333333334,1008.9575,55.31666666666666,10.190254166666668,51.0
2022,9,7,17.22525,81.2031,0.19583333333333333,16.279620833333333,1008.4375,1005.7125,53.4625,9.271370833333334,51.0
2022,9,8,15.67525,85.777625,0.17916666666666667,14.651554166666665,1003.9458333333333,1001.2191666666666,63.7125,8.743733333333333,2.0
2022,9,9,16.16275,82.03875416666666,0.04583333333333334,15.194654166666666,1005.8958333333334,1003.1670833333333,51.270833333333336,8.0543125,2.0
2022,9,10,16.454416666666667,83.11239166666667,0.03333333333333333,16.1488375,1015.2291666666666,1012.4795833333333,41.9125,5.848458333333333,1.5
2022,9,11,17.214833333333335,81.53513333333333,0.0,17.181,1017.9166666666666,1015.1662500000001,58.262499999999996,5.1840166666666665,1.5
2022,9,12,19.729416666666665,75.6002625,0.041666666666666664,20.141729166666668,1011.9416666666666,1009.2304166666667,66.77916666666667,5.478658333333333,2.5
2022,9,13,17.291916666666665,86.73527916666667,0.1625,17.286104166666664,1010.5291666666667,1007.7995833333333,81.76666666666667,7.2223749999999995,3.0
2022,9,14,16.991916666666665,79.00377083333333,0.16666666666666666,16.503079166666666,1007.4166666666666,1004.6925,69.33749999999999,6.384541666666667,2.5
2022,9,15,14.97525,71.60819583333334,0.03333333333333333,13.4658,1012.5416666666666,1009.7841666666667,81.84583333333333,6.050904166666666,3.0
2022,9,16,12.231499999999999,64.22759583333333,0.004166666666666667,9.1987,1017.9375,1015.1395833333332,22.433333333333334,8.160558333333332,0.0
2022,9,17,11.356499999999999,60.58737083333333,0.0,8.121525,1022.1958333333333,1019.3766666666667,7.7375,7.6587375,0.0
2022,9,18,12.5565,71.16802916666667,0.0,9.770145833333332,1021.3208333333333,1018.5158333333334,57.90416666666667,8.7877125,2.0
2022,9,19,13.377333333333333,72.96524583333333,0.012500000000000002,12.216691666666668,1024.4375,1021.6320833333333,82.37083333333334,3.1335208333333333,3.0
2022,9,20,14.254416666666666,71.938825,0.0,13.161625,1026.0708333333334,1023.2704166666666,48.75,3.252825,1.0
2022,9,21,14.944,73.39392500000001,0.0,14.228162500000002,1025.7208333333333,1022.9266666666667,50.44583333333333,2.8969291666666668,1.0
2022,9,22,14.854416666666665,75.870025,0.0,13.178020833333333,1019.9541666666668,1017.1750000000001,53.11666666666667,7.504395833333334,1.0
2022,9,23,15.02525,83.0102625,0.10833333333333334,14.275533333333334,1015.0,1012.2362499999999,82.19166666666666,5.87885,3.0
2022,9,24,13.148166666666667,74.708075,0.008333333333333333,10.778695833333332,1016.8000000000001,1014.0141666666667,34.704166666666666,8.267991666666667,1.0
2022,9,25,12.3065,69.20920416666667,0.0,9.624666666666666,1017.8666666666667,1015.0683333333333,41.891666666666666,7.597449999999999,0.5
2022,9,26,12.496083333333333,73.03766666666667,0.07083333333333333,9.046566666666667,1002.975,1000.2195833333334,67.17083333333333,12.224195833333333,2.0
2022,9,27,10.889833333333334,72.57717916666667,0.09999999999999999,7.345516666666666,1001.4083333333333,998.6437500000001,51.15,10.902883333333333,2.0
2022,9,28,9.948166666666667,75.55319583333333,0.004166666666666667,7.344916666666666,1000.2083333333334,997.4370833333334,29.025000000000002,6.293675,1.0
2022,9,29,10.364833333333333,77.67287916666666,0.0,8.434412499999999,1004.0833333333334,1001.30375,48.425000000000004,4.2463875,2.0
2022,9,30,11.716916666666668,86.3515125,0.22916666666666666,8.7535625,1005.4291666666667,1002.66,79.32916666666667,12.106145833333334,3.0
2022,10,1,14.904416666666668,73.94150416666666,0.004166666666666667,12.249929166666666,1007.3416666666667,1004.59875,33.583333333333336,11.423491666666665,0.5
2022,10,2,13.852333333333334,77.94963750000001,0.016666666666666666,12.340029166666667,1020.6041666666666,1017.815,45.800000000000004,6.3683625,1.0
2022,10,3,12.379416666666666,83.57942083333333,0.0,11.148425000000001,1025.4041666666667,1022.5870833333333,67.95833333333333,4.672041666666667,3.0
2022,10,4,15.527333333333333,83.1018875,0.012500000000000002,13.474516666666666,1016.9041666666667,1014.1395833333332,83.64583333333333,12.194941666666667,3.0
2022,10,5,15.539833333333334,76.73819999999999,0.0375,11.927420833333334,1012.7166666666667,1009.9645833333334,60.15833333333333,17.605741666666667,2.5
2022,10,6,12.860666666666667,74.09234583333334,0.0,9.911716666666667,1026.9624999999999,1024.145,11.979166666666666,10.487595833333334,0.0
2022,10,7,14.356499999999999,79.30752083333333,0.020833333333333332,11.516866666666667,1019.5875,1016.8058333333333,32.63333333333333,12.927375,1.0
2022,10,8,10.9315,76.82485833333334,0.0,8.582995833333333,1022.9791666666666,1020.1533333333333,9.8625,6.3789625,0.0
2022,10,9,11.516916666666667,75.59965833333332,0.0,9.0021,1017.6416666666668,1014.8370833333333,19.625,7.4299333333333335,1.0
2022,10,10,11.873166666666668,76.1028125,0.0625,9.644945833333333,1018.0833333333334,1015.2804166666666,44.07083333333333,6.891870833333333,0.0
2022,10,11,9.308583333333333,77.94520416666667,0.0,7.462591666666667,1026.6416666666667,1023.79,16.6125,2.9020083333333333,0.0
2022,10,12,11.910666666666666,81.57532083333334,0.08333333333333333,9.706016666666667,1020.7375000000001,1017.9279166666666,70.36666666666666,8.151375,3.0
2022,10,13,13.285666666666666,87.36740833333333,0.35833333333333334,12.801379166666665,1015.6833333333334,1012.9008333333333,64.9875,3.5661166666666664,2.0
2022,10,14,11.918999999999999,91.93824166666667,0.049999999999999996,10.834904166666666,1009.8874999999999,1007.1083333333332,71.5,5.510504166666667,3.0
2022,10,15,12.418999999999999,81.46157083333334,0.008333333333333333,9.431470833333334,1003.9458333333333,1001.1870833333334,43.89166666666667,11.773041666666666,1.0
2022,10,16,13.86275,74.41961666666667,0.4083333333333334,11.299954166666666,1009.9083333333333,1007.1479166666667,51.21666666666667,10.355758333333332,1.5
2022,10,17,14.985666666666667,81.91188333333334,0.10416666666666667,13.399604166666668,1017.3333333333334,1014.5625,51.104166666666664,9.212608333333334,1.0
2022,10,18,11.402333333333333,86.43945000000001,0.0,9.683075,1027.3666666666666,1024.5345833333333,37.65,6.204154166666666,1.0
2022,10,19,14.077333333333334,84.66886666666666,0.09999999999999999,11.218308333333333,1019.4708333333333,1016.6862500000001,40.262499999999996,14.188254166666667,1.0
2022,10,20,13.710666666666667,92.87112916666666,0.41250000000000003,13.304795833333335,1006.875,1004.1216666666666,63.012499999999996,5.207845833333333,51.0
2022,10,21,14.869,84.84227916666667,0.25416666666666665,12.573229166666666,1001.9708333333333,999.2416666666667,63.175000000000004,12.81435,51.0
2022,10,22,14.679416666666667,84.58679583333334,0.0,13.177170833333333,1008.9083333333333,1006.15875,58.395833333333336,9.0807375,2.0
2022,10,23,15.333583333333332,86.41964166666666,0.5291666666666667,13.8453375,1001.2708333333334,998.5483333333333,77.375,10.552495833333333,51.0
2022,10,24,13.508583333333334,84.01986666666666,0.0625,10.756025,1002.5749999999999,999.8312500000001,42.81666666666666,12.779283333333334,1.0
2022,10,25,13.748166666666668,84.22134166666667,0.008333333333333333,12.088195833333332,1010.9916666666667,1008.2270833333333,48.57916666666667,8.506145833333333,1.0
2022,10,26,15.716916666666668,82.82985833333333,0.025000000000000005,13.5925625,1011.2916666666666,1008.5454166666667,41.516666666666666,12.705079166666666,1.0
2022,10,27,16.43775,87.29352916666666,0.16666666666666666,15.7706,1014.2083333333334,1011.4616666666666,57.38333333333333,8.827620833333333,2.0
2022,10,28,15.235666666666667,85.24404583333333,0.004166666666666667,13.879950000000001,1015.1125000000001,1012.3504166666667,42.94166666666666,9.454025,1.0
2022,10,29,16.494,85.75062916666667,0.125,15.969254166666666,1013.9916666666667,1011.24625,70.3875,7.901258333333334,2.0
2022,10,30,14.1815,85.73781666666666,0.05416666666666667,12.4614,1014.7833333333333,1012.0129166666667,58.708333333333336,9.745041666666667,2.0
2022,10,31,14.166916666666665,85.70775416666667,0.3625,12.410120833333332,1010.8666666666667,1008.105,54.887499999999996,9.792558333333334,2.0
2022,11,1,12.446083333333334,78.98117083333334,0.08750000000000001,7.593683333333334,1005.8541666666666,1003.0916666666667,65.85000000000001,19.535933333333332,27.0
2022,11,2,12.123166666666668,73.81687916666667,0.22083333333333333,7.583941666666667,1012.7875,1010.0025,47.93333333333334,16.742050000000003,1.5
